10.800977	10.401301
9.722046	8.194533
10.535677	10.924712
9.126799	8.870996
10.006395	9.710150
8.626567	8.890692
7.810055	7.675484
9.977860	9.222185
10.306087	13.026016
9.454654	10.215598
9.398833	9.578893
10.028769	10.398645
9.124673	8.147066
8.029362	8.418878
8.306282	7.864347
9.366363	8.592702
8.221158	8.662405
9.530932	10.064022
9.035790	7.607749
10.106893	8.551965
9.889082	11.097461
8.964411	10.319305
8.514475	8.451546
8.637156	8.620078
9.919525	9.731678
9.112791	7.474825
8.398771	7.749106
8.457254	7.843630
9.649103	9.927951
6.811474	7.025053
9.909714	10.311116
8.160190	7.144133
8.147513	5.969210
10.094769	11.401025
8.540621	8.172504
9.391419	9.675028
10.632932	10.167055
8.852579	9.858726
10.029827	10.820694
8.586040	7.754280
10.045106	8.862582
8.675321	8.857829
8.990220	8.589846
8.763521	8.951296
9.208254	8.971912
9.156423	10.580294
9.060764	8.289329
10.187938	9.321807
7.287524	7.713157
9.513670	11.338446
8.997125	9.209286
8.605815	10.051977
8.289677	9.881460
8.876312	9.731864
8.825498	8.838806
8.274019	7.463554
8.930836	9.384228
12.224532	12.371668
9.263484	8.750330
7.635705	9.366003
7.999300	7.611287
8.897074	7.512122
10.489618	7.789204
9.307456	8.307617
8.282989	8.161281
10.591238	8.918363
10.702343	11.666565
9.748388	11.803793
8.181298	10.025776
9.824881	10.202134
7.348751	8.106638
10.878792	9.784776
7.529669	8.045493
8.837433	7.931347
9.096597	10.481836
9.470606	8.735516
9.215809	9.179714
9.501396	8.478580
11.270702	11.252365
7.822110	7.642234
9.280637	10.562378
8.708028	9.873558
7.949962	10.141870
11.165701	9.627860
8.713539	7.653187
9.434808	9.613510
9.820765	8.363090
8.462025	8.463463
9.006404	8.930504
9.368440	8.418103
8.815396	8.644333
8.429661	8.905684
9.347529	10.186914
8.275423	8.144735
7.812254	5.907366
10.417718	11.573300
10.434089	8.752925
9.005859	9.476790
10.374006	9.822511
9.834833	9.416282
9.272697	8.178771
9.083826	9.006213
8.924453	10.703179
7.642560	6.929294
10.720648	9.960482
10.020786	9.256700
8.804167	9.930121
9.936929	10.096789
10.250329	9.689938
8.405216	10.034813
11.030145	9.785600
6.697937	7.561002
8.985947	9.402651
7.364488	6.172935
8.933468	8.177793
7.438512	8.131600
9.434544	10.443620
8.891498	8.675663
9.128725	8.508226
9.485683	9.751647
9.043798	8.174417
10.778727	10.935854
7.660851	7.272203
8.513697	9.825112
7.433573	7.878641
8.652547	8.615723
9.722415	10.223893
9.749192	9.204539
10.245599	10.802968
8.569741	9.088124
6.317923	5.431427
8.892687	9.540137
9.886204	7.982070
9.977304	9.718502
8.155277	5.937480
10.414708	9.475296
8.967681	8.630954
9.175523	8.665643
8.427812	8.369032
8.224704	8.227272
10.139867	11.947683
8.538873	7.561021
9.419082	8.671745
7.943280	8.705450
8.958523	7.289177
7.038247	7.868777
9.202453	8.933283
7.125092	6.034736
9.233057	10.684693
9.185012	8.913869
7.856470	5.149306
9.346930	9.271344
8.649404	9.912750
9.236023	8.096195
10.080699	8.483225
9.042679	8.862506
8.076130	6.562587
9.334588	9.292878
9.380899	10.378756
9.040496	9.636895
8.141192	8.781772
9.906017	8.113382
7.487986	8.068633
9.315980	10.391330
10.432995	11.637350
7.833988	6.737214
8.900998	7.023211
8.667229	8.585787
9.304637	9.825349
8.487275	7.572364
9.271461	10.155094
9.612528	8.023900
9.060915	10.070928
7.839233	5.799840
11.132440	12.183443
9.383358	9.127594
8.051261	9.101460
10.170835	8.692413
8.868482	6.921727
8.082187	8.393681
9.428867	11.276288
7.812887	8.208527
8.096823	7.186288
7.259624	8.429356
7.618300	8.585288
7.483902	7.965847
6.970766	8.112822
10.047985	7.936430
8.653598	9.640033
8.724743	8.459825
8.547930	10.821807
8.274668	6.889918
9.114056	9.685809
9.823497	10.664981
8.230700	9.165828
8.706522	9.113223
8.958443	8.443423
9.506196	7.815083
8.223486	7.532194
7.531915	6.183814
9.759154	11.375407
9.024874	7.804677
8.953903	9.530115
8.840064	9.330436
9.486200	8.551093
7.742325	8.368303
9.007821	11.168101
6.654883	6.186496
6.397535	6.287516
10.093121	9.786319
8.913209	9.647542
9.077744	8.331156
8.877056	7.617553
9.388962	10.126490
8.094356	9.417762
7.753760	8.383306
8.483034	8.702640
10.757105	11.388987
8.553663	7.648704
10.092439	10.802906
8.637639	9.715509
8.982568	8.696534
6.829705	7.859743
9.917766	11.094243
9.529089	9.639919
8.492182	9.207812
9.032604	8.756854
8.664843	8.936265
9.482210	9.771639
9.389446	8.245452
10.814025	9.591844
9.138861	9.688252
9.014736	11.923098
9.672640	9.557417
9.664701	10.364733
10.416790	10.638836
9.079602	8.857929
7.710454	8.338051
10.180342	12.230902
8.356739	8.696675
10.553090	10.343086
9.103135	8.115017
9.410702	9.497656
8.292913	8.840909
9.503541	11.020588
9.458749	9.308722
6.698255	6.488273
8.135942	8.641186
7.979157	8.098517
8.819926	10.673266
8.530901	7.064850
11.307430	11.945149
8.432036	9.452343
9.353262	9.422225
9.767165	8.805406
8.694838	8.952583
9.740374	9.827721
7.891272	9.621834
10.374922	11.224455
7.476626	6.314125
10.265658	9.706650
8.467125	9.492197
9.913410	11.416270
10.712770	10.183851
7.931700	7.891244
8.811972	8.676017
7.972833	8.053861
8.603505	9.121695
9.714279	10.212446
6.979074	5.749072
7.975754	7.852494
10.149358	9.334234
8.204147	6.114513
8.803255	8.988936
9.416271	8.992641
9.415941	10.333931
8.345328	9.329782
8.666339	7.180009
8.555604	8.708457
8.871325	7.881181
7.632728	7.204036
10.309667	10.833419
8.189895	7.341770
8.531448	11.126525
8.967906	8.829086
7.571368	8.271529
8.434458	8.062176
10.135575	10.173288
7.974829	10.040477
7.323316	7.155921
8.331711	10.190020
8.732548	7.700404
9.898586	10.174813
8.840465	7.526460
7.870617	8.242850
9.490453	8.814197
8.028969	8.225003
9.121187	9.769696
7.583381	10.335470
10.068003	11.004990
7.916847	9.116418
9.291863	9.149009
9.954028	10.443138
9.383892	9.699284
8.798532	8.329599
8.035620	7.734192
7.672022	7.819426
8.627036	7.808134
10.606613	10.838983
8.698826	9.360504
8.795191	9.280153
9.393438	8.788076
7.542447	8.380990
7.522170	7.945875
9.787141	10.980939
9.883521	9.521588
8.422460	9.186956
8.087473	7.726227
8.591551	9.257528
8.411943	9.113001
10.201411	9.590143
9.332376	9.079948
9.499453	9.552970
8.969683	7.259071
8.845894	8.932522
8.554302	9.409936
10.369172	9.380906
6.621485	7.897764
8.551608	9.275865
9.070549	9.212298
8.633116	9.499216
8.734492	9.040519
10.324557	8.832363
9.615039	9.466204
9.036444	8.631368
9.052047	9.154898
8.069129	8.581262
6.869973	7.197599
9.528965	8.891088
6.946428	6.621378
10.567307	9.110558
7.464429	8.569547
9.237363	10.002034
9.464430	9.328375
10.708417	12.248189
7.976129	8.135334
9.473521	10.593656
7.794392	8.940565
8.368763	8.501559
9.747090	10.212580
8.304653	5.553922
8.053182	8.514805
8.898376	8.360186
7.248858	8.402867
7.691353	9.396050
10.001817	11.018982
8.146378	8.068431
7.383319	7.748309
10.914805	10.086324
8.385526	9.818412
10.519939	11.656045
9.708912	10.543375
8.636040	9.195149
9.669151	8.511558
8.724350	8.114023
8.784875	7.699107
11.357844	12.047994
8.522334	8.804509
9.082778	9.715517
8.252373	8.735441
9.491688	7.787075
9.907001	9.512051
8.949284	8.022098
8.350175	9.342921
8.983026	11.941808
9.123745	8.481566
10.163490	9.505264
9.913029	10.921236
9.054813	8.912987
8.778070	9.264176
9.109678	9.244939
10.453729	10.358205
10.760808	11.986744
9.417458	8.545708
8.338950	7.490477
7.621154	8.435860
9.111586	10.007266
8.898314	9.029464
6.647786	6.288781
11.107957	11.183222
10.091875	10.507811
8.025185	8.824618
9.921096	8.713325
9.686050	9.717507
9.543939	9.379275
9.034326	6.970018
8.627042	8.139207
9.434477	9.939522
8.675153	9.888247
8.088997	9.643961
7.886492	9.503862
9.535999	9.307685
8.189096	8.244971
7.277493	9.701318
9.731316	9.193373
9.400620	8.476587
7.465055	7.690080
9.841928	9.320452
8.291879	8.766899
8.756192	8.937895
7.793041	9.510039
8.578467	9.720060
10.707886	12.316684
11.416789	10.206665
8.598074	8.438696
9.847109	10.632269
10.810917	10.568437
10.082569	11.053845
7.872493	8.309591
8.649940	10.043650
8.927777	9.294474
6.535345	7.120314
9.244279	7.228730
9.571509	9.160587
9.127650	9.275808
9.282121	10.308142
8.840460	8.895153
8.347123	9.419889
10.208457	11.314262
8.740504	9.401301
8.923714	7.622429
9.943555	9.642525
8.778903	8.749563
9.134295	7.560177
7.275148	7.601634
9.199787	8.947705
8.716916	10.469853
7.683051	7.343418
7.515858	6.036934
10.385493	8.247932
8.437770	7.766335
8.775615	7.684222
11.312845	11.307692
8.957058	10.244876
9.293028	9.061194
8.833958	9.058152
9.023097	9.185513
8.976719	8.543593
7.782710	6.680438
8.628854	7.705838
8.690346	9.227441
8.506621	7.652375
8.821643	8.731865
9.342457	10.210557
9.706467	10.287727
10.586735	9.743666
7.206681	6.726915
8.959397	8.998221
9.782028	9.950109
8.374381	9.496920
9.041020	9.076567
10.177518	9.266587
12.050692	13.854281
7.473853	5.744116
8.041148	4.956759
10.753185	11.485560
9.735837	10.834823
6.564085	7.075593
11.109779	10.899318
10.366232	9.401989
10.072287	11.447219
8.779443	8.720938
9.890051	9.551762
9.543380	9.801612
9.242207	11.035814
7.155447	7.206063
8.220885	7.941647
9.404687	8.988970
9.958578	9.520021
10.098490	10.918883
7.325620	7.230026
7.404501	7.991902
11.109861	9.266930
7.064523	5.603308
7.620979	9.253642
5.510566	4.759160
9.153277	9.427105
10.251030	9.648595
8.789487	9.631334
10.278173	8.031605
11.227576	10.360343
11.165152	10.977400
7.728594	8.804186
9.566636	8.275818
9.242984	8.644279
8.132340	7.692634
10.034782	9.736165
8.557656	6.320422
9.584244	6.798404
9.917378	10.863309
8.957403	9.066598
8.351651	9.463646
9.120688	8.410044
10.424235	10.980001
11.060008	10.798914
8.775102	9.177707
9.685919	9.945454
7.660024	6.206704
9.415136	8.787033
8.564322	10.105205
7.758423	6.382060
8.372381	6.573410
8.402886	8.296266
7.888555	8.816672
9.123739	8.516001
8.720689	7.671926
10.074540	9.814319
9.334716	7.200475
10.813902	12.186951
9.365075	6.051191
9.750645	9.045448
10.583496	10.543980
9.720017	8.637352
7.895178	7.309146
8.678924	8.373369
10.088568	10.061204
11.024967	10.887071
9.858817	9.388146
8.757330	9.087822
9.699361	9.956224
7.088994	7.050832
7.874599	8.899175
9.231310	8.901393
7.789498	9.462952
7.683878	6.812970
9.131256	9.873485
7.857751	7.903860
9.119048	9.312848
8.221351	9.457887
8.719667	9.003395
8.937337	9.222068
10.113375	10.286013
8.429851	7.524530
7.371789	7.991203
8.759607	10.016555
9.978040	10.331409
8.594171	8.404647
7.003050	6.132797
10.411633	10.737917
8.851018	8.600006
8.817497	8.193322
9.131695	9.215256
9.061491	9.535240
10.679166	11.603644
8.763994	9.386394
11.070896	9.521965
7.765466	5.603423
8.859146	7.110314
7.711614	8.262990
9.551637	10.726194
8.813158	7.911604
8.393746	7.808419
8.641392	8.792208
8.104282	7.623311
8.909951	7.473092
9.204862	9.372986
7.696820	7.555185
8.164931	7.284759
8.374707	6.969032
8.531416	9.426003
9.761520	11.792731
11.216020	10.605584
8.797351	10.004701
8.656646	10.494880
7.803821	6.320628
7.271386	6.497712
10.067178	10.963820
8.363358	9.422604
9.314786	7.876953
9.011897	10.013303
8.288166	7.894856
9.604671	9.553695
9.300131	10.197953
8.307748	8.338298
9.963240	9.842355
8.733662	8.288693
10.037920	9.792650
9.224254	9.869533
9.012071	9.437776
8.451365	9.194424
8.720279	9.042408
10.104907	8.238491
10.124165	11.813535
9.860649	8.547457
8.655732	9.466392
7.706066	6.289031
8.873941	7.404590
10.605419	9.930064
8.746721	7.936824
8.728323	9.029989
8.672554	10.134096
10.561044	11.121453
7.899199	7.119942
9.832675	7.963173
9.785228	10.377230
9.224962	7.927416
8.532781	6.679390
8.254470	8.541423
9.304597	10.727224
10.275295	10.733614
8.610614	9.618736
8.730076	10.453260
9.370998	9.402357
8.968030	9.142333
8.261784	7.734389
8.146888	7.157063
8.860104	4.985598
8.765306	8.285607
11.302534	10.766270
8.107115	9.997978
7.771684	8.631379
10.493227	9.828688
9.217959	10.222158
8.984111	6.988895
7.592959	6.851211
9.671846	10.269751
9.063509	9.320275
10.426172	9.077348
8.215665	10.828512
9.773997	11.227327
10.033852	9.786399
8.936313	8.313824
8.501774	9.896558
8.035333	9.917427
9.471564	9.508709
8.284584	7.093276
6.523518	6.798829
9.715645	9.951777
9.239543	10.013576
11.013306	11.805979
10.014955	9.479131
7.741743	8.634232
8.983238	10.079042
8.215343	8.263397
9.421961	7.760815
8.225086	7.405688
7.860859	7.992609
9.437893	8.826243
9.526476	11.055192
10.096492	10.956585
10.825296	11.430842
9.481084	10.505042
8.324239	9.692033
9.239455	9.703125
7.029117	6.397858
7.451858	7.210293
9.830737	11.248963
10.619200	11.176824
8.922526	8.951126
8.532404	8.771611
9.500852	10.042560
7.911241	8.842337
9.319854	9.349666
6.848054	6.511398
10.613955	11.728533
8.712107	8.226774
9.897534	9.732345
8.579785	8.842951
9.002151	8.856258
8.983555	9.663121
9.841473	10.641103
8.467625	9.162461
8.131837	7.572486
6.041849	6.753141
9.440503	11.884464
10.205873	9.594486
8.750257	9.610680
8.762549	9.392474
10.790025	10.065688
8.421585	8.225193
8.990851	8.078240
10.424598	9.739652
8.457503	7.729525
6.096330	4.738625
8.340009	8.503424
9.140822	7.866878
9.212943	8.469244
9.602575	8.229385
8.016776	8.141344
10.491542	9.579899
10.257997	9.437654
10.313936	11.689602
10.160530	10.277476
9.116157	8.732680
9.232357	8.960161
8.206896	8.068295
9.192577	7.256670
10.011302	10.220504
8.845592	9.317513
8.999509	8.048093
8.218995	7.204118
8.853473	7.991658
8.473253	8.565841
8.386454	9.128626
7.395173	6.624101
9.158389	8.216791
10.108380	10.078058
10.411712	11.596971
8.371039	8.628273
10.213566	11.390431
8.439609	7.521516
10.381657	11.893101
8.637497	9.205577
9.227759	6.399660
9.076560	9.286357
10.406760	9.566579
7.319527	6.618529
8.951133	9.913490
8.457464	8.289235
6.764011	6.896432
10.079021	10.761617
9.564340	10.397458
9.470492	9.723679
8.352580	7.277967
9.021079	7.845031
7.029416	7.564249
7.676470	10.330100
8.977209	8.461954
8.001661	6.885061
8.826980	7.937336
8.365655	7.214436
8.210233	9.261341
8.481946	8.169514
8.839404	9.561275
8.681796	8.079031
6.917297	5.740453
9.194741	9.672180
6.957063	7.028945
7.698918	10.114409
8.135584	7.579931
7.506172	6.976914
8.701837	10.189026
7.661757	6.663529
9.662965	7.503215
9.777747	8.436517
10.598283	11.203286
