7.917408	9.401933	1
0.235026	0.152812	2
9.908072	9.857628	1
8.778131	6.743186	1
1.315060	1.285198	2
-0.724104	-2.648543	2
16.454660	17.699686	0
0.731326	0.328869	2
0.233621	-0.718129	2
17.014438	17.183838	0
15.748487	15.710761	0
-0.195284	-1.746765	2
7.003177	6.250077	1
14.896122	13.979328	0
13.577921	12.821778	0
0.413793	-0.757247	2
15.807432	15.350363	0
7.362989	7.391734	1
14.064419	14.737347	0
0.205953	0.983472	2
6.365328	3.763267	1
17.162794	17.576381	0
6.663191	6.205869	1
16.344523	17.094664	0
7.553067	6.161391	1
8.148830	9.122127	1
14.649602	14.759351	0
16.574751	16.506537	0
9.441631	10.305096	1
17.299812	19.425376	0
-0.515421	-0.700819	2
2.241653	2.878850	2
1.416583	2.411465	2
8.862846	8.386207	1
14.911579	14.183904	0
2.300156	0.961672	2
-0.543728	0.108663	2
17.778351	18.686885	0
16.009381	17.520283	0
16.783562	18.762425	0
14.295262	15.770465	0
-1.094451	-2.116288	2
7.926445	8.311826	1
15.526510	14.187523	0
6.652230	4.969935	1
-0.477846	-2.032351	2
15.384016	17.306347	0
13.570147	12.655843	0
7.364780	5.721195	1
0.223320	-1.176177	2
0.957460	1.387502	2
7.614381	8.132248	1
-2.182504	-2.759358	2
-0.462140	-1.581866	2
-1.212932	0.677344	2
16.804084	14.728258	0
7.542207	7.512399	1
1.991873	2.299835	2
15.787660	15.958361	0
16.136613	15.899641	0
15.870866	15.585313	0
6.632253	7.365418	1
7.509369	7.305434	1
1.012240	2.224921	2
16.526710	18.897789	0
0.796917	0.468992	2
6.671125	8.519258	1
15.894510	16.999909	0
-0.838792	-0.240908	2
16.065499	15.924081	0
0.755056	1.433742	2
-0.201807	0.885918	2
17.468644	18.454600	0
0.612879	0.314290	2
-1.470319	-1.078283	2
0.194476	1.524948	2
8.765130	8.499045	1
1.980234	2.590916	2
-0.642338	0.091623	2
15.981879	15.924765	0
16.229102	15.408558	0
-0.411053	-0.819017	2
0.299299	0.674187	2
-0.318208	-0.993256	2
8.105556	7.408802	1
8.443465	8.462539	1
16.477968	15.946599	0
7.786965	8.586906	1
17.723289	17.822197	0
-0.107692	0.016317	2
14.926474	14.234666	0
15.300273	17.151627	0
16.658320	16.822121	0
8.889347	8.627545	1
15.290500	16.670857	0
9.553519	8.339327	1
-0.830152	0.019602	2
1.048618	1.196085	2
-0.854688	-1.310073	2
16.852196	15.806676	0
15.568999	15.204191	0
16.277143	16.312333	0
-1.752364	-2.668135	2
8.846400	11.310593	1
7.909955	8.813308	1
1.091228	0.824684	2
6.655017	7.160354	1
8.956989	9.017508	1
16.908316	18.525300	0
15.507040	15.413304	0
0.411029	0.428162	2
8.239336	8.743047	1
0.562158	-0.659913	2
-0.401681	-1.207669	2
7.452631	9.008660	1
0.005264	0.633323	2
-0.057250	1.052701	2
8.455488	7.713973	1
17.196996	15.928620	0
8.265014	8.205462	1
5.794554	4.362894	1
15.341246	14.860755	0
15.115632	16.031826	0
8.025748	8.335261	1
16.996801	16.160343	0
17.116270	17.032238	0
15.261743	14.558798	0
8.118761	8.486259	1
-0.378223	0.269337	2
8.459144	7.903504	1
8.216642	8.618136	1
0.933058	-0.834952	2
8.361911	9.867443	1
8.226693	9.364115	1
-0.768322	-1.109425	2
-1.871587	-2.285791	2
1.101796	1.035858	2
8.343781	7.926885	1
15.638020	16.689436	0
8.204280	8.318266	1
9.718670	8.704460	1
7.101594	7.372670	1
-1.173869	-1.126408	2
1.252499	-2.223298	2
0.368552	0.700532	2
-1.449058	-1.888197	2
14.896272	14.776155	0
17.331596	15.492752	0
-0.193147	-1.407051	2
0.976797	-0.138091	2
6.465346	4.626148	1
16.787848	16.401403	0
6.341014	6.338499	1
0.626912	1.951926	2
0.535487	1.219730	2
15.351598	15.338285	0
7.197281	7.035446	1
15.776739	13.655120	0
-1.501630	-1.994733	2
14.508594	14.134038	0
6.830692	7.885861	1
7.143554	6.845222	1
7.595546	8.342859	1
16.393663	17.218776	0
-1.913196	-2.947933	2
8.564434	10.545236	1
13.723371	12.616582	0
9.239958	7.768391	1
1.209811	0.712575	2
7.816612	6.893980	1
-1.855291	-0.368188	2
-0.318224	-1.255559	2
1.423560	3.355683	2
9.638987	8.597443	1
13.299959	12.489534	0
5.150690	5.189582	1
7.517907	9.719057	1
15.845842	16.526215	0
0.532505	-0.310554	2
-1.896576	-1.410631	2
18.379273	18.901198	0
7.600035	9.361177	1
1.244673	2.096784	2
8.164569	7.621336	1
8.850230	7.402478	1
6.733652	6.756410	1
0.307309	1.875386	2
16.515753	16.124832	0
6.830120	6.223868	1
1.496554	2.338497	2
7.866389	8.844086	1
9.505412	9.535866	1
15.964534	16.566296	0
15.474296	15.491776	0
-0.410444	-2.078192	2
7.004512	6.429636	1
11.426016	10.871069	1
15.100381	14.461460	0
7.652825	7.088289	1
14.822292	13.067608	0
6.339806	7.526861	1
7.729937	8.023331	1
10.363205	12.440584	1
8.860839	9.209706	1
0.275480	-0.969260	2
17.258113	18.255724	0
8.260180	6.982507	1
15.514164	15.378748	0
17.551093	17.664095	0
2.416139	2.853630	2
7.760491	6.564742	1
16.730110	16.662262	0
1.831260	-1.401297	2
6.898719	6.601587	1
-1.372315	-2.549199	2
10.312736	8.909815	1
16.999783	17.352253	0
0.050378	0.933378	2
0.809484	2.342057	2
11.235084	10.972043	1
9.141967	8.985353	1
7.965244	8.205146	1
9.573684	9.858718	1
0.189966	1.685640	2
-0.316918	0.395373	2
14.577939	14.459568	0
2.842997	4.196851	2
15.806662	16.163890	0
7.714548	6.848623	1
-0.369694	-3.210359	2
16.618975	18.132057	0
0.801779	0.413122	2
15.846139	15.602060	0
0.329768	-0.564729	2
-1.367805	-0.065209	2
8.992876	9.214477	1
-0.081594	0.090033	2
-1.710659	-1.186225	2
14.641532	13.571683	0
-0.299934	1.307323	2
-0.987670	-1.399361	2
-2.334694	-1.000232	2
16.059098	16.553965	0
1.144938	2.147320	2
-1.221080	-1.077110	2
16.500056	18.189262	0
16.957695	16.288336	0
-0.188101	-1.918915	2
16.700758	15.244071	0
-0.027238	-0.593976	2
17.280225	17.277232	0
15.425195	17.295719	0
14.686406	13.585719	0
7.833262	6.528350	1
2.165897	2.907157	2
7.730717	7.705146	1
-1.231535	-0.847996	2
16.731362	17.617283	0
9.432196	8.837311	1
8.494718	9.582903	1
6.999236	5.287149	1
8.249157	7.103402	1
-0.541635	-0.644945	2
16.636389	16.889790	0
16.592874	16.185392	0
9.704112	8.504488	1
17.594060	17.496209	0
8.057140	8.073667	1
8.816492	8.130107	1
16.489791	15.287229	0
13.666352	11.647826	0
0.898076	2.745875	2
16.846886	17.075984	0
8.345215	8.659200	1
15.655011	16.739261	0
15.413446	15.358057	0
8.189094	9.184952	1
14.921596	14.957924	0
7.429624	7.267178	1
7.365269	6.998036	1
8.108052	8.838014	1
10.298027	9.330543	1
8.392210	6.578265	1
8.584116	8.172344	1
-1.068988	-1.272564	2
0.414018	1.674163	2
15.094461	14.883131	0
-0.249170	-0.471940	2
0.253738	-1.061821	2
16.339734	17.464605	0
-0.096788	0.372342	2
8.449137	6.995446	1
17.260533	15.784033	0
9.141413	8.487651	1
16.636401	16.241879	0
8.425165	6.915926	1
0.244007	1.179666	2
0.496939	0.229898	2
6.793458	6.147229	1
8.471100	9.421074	1
8.733008	8.751512	1
7.563278	7.874626	1
0.756105	0.953955	2
-0.294115	-0.267043	2
-0.806793	-0.137408	2
0.808030	0.841805	2
0.862170	1.137123	2
-0.544545	-0.749662	2
-0.024931	-0.246082	2
-0.329156	0.314810	2
-0.052084	-1.353805	2
7.002343	8.195092	1
1.026713	1.977799	2
15.137542	14.896019	0
0.008326	1.049573	2
8.661767	7.391840	1
6.807192	6.367280	1
0.312979	2.642879	2
7.168069	8.337005	1
1.287873	1.136454	2
15.840038	15.586740	0
8.506862	7.446804	1
15.206786	15.543823	0
14.194387	13.035748	0
8.234616	9.150999	1
15.550485	15.914384	0
7.959985	7.114273	1
1.325969	1.731051	2
-0.064945	0.220392	2
-0.150450	0.211807	2
8.692622	8.027185	1
15.401436	15.946767	0
9.539673	9.157663	1
8.355670	7.871761	1
17.081058	15.921156	0
16.268898	17.586422	0
9.305158	9.834326	1
11.028594	12.248455	1
0.156102	-1.396015	2
-0.311730	0.064494	2
16.901063	16.465629	0
1.464132	0.901161	2
1.109396	2.429795	2
15.412180	15.473061	0
1.577487	0.601831	2
18.631020	18.542246	0
7.532099	8.649196	1
0.831986	2.843753	2
16.432932	16.230805	0
1.438551	1.504736	2
7.215854	5.450739	1
16.491608	14.633394	0
1.664627	2.886246	2
8.891342	9.207909	1
16.684470	15.774018	0
7.913611	7.730972	1
1.381567	0.911490	2
8.982934	9.775231	1
15.913608	16.917166	0
-0.681255	-1.066383	2
17.973493	17.963846	0
14.050527	12.853222	0
6.567047	6.646582	1
8.478159	8.152224	1
8.076383	8.010462	1
15.661297	16.472155	0
0.914075	2.242346	2
16.172271	16.354719	0
7.992816	9.162857	1
0.817124	1.660151	2
0.137143	-0.236913	2
8.715512	9.658851	1
-0.398157	-1.132142	2
1.404209	0.672783	2
16.940125	17.482371	0
14.363783	15.338686	0
15.333571	13.812040	0
0.136002	0.233705	2
15.361900	15.665448	0
-0.056772	0.543217	2
17.022938	16.919389	0
17.211266	17.918833	0
9.308621	7.362044	1
8.932152	9.821836	1
16.025940	16.099728	0
15.556564	14.856947	0
6.883050	7.943886	1
16.344937	15.257744	0
16.190113	15.900612	0
-0.021687	-0.347234	2
7.086056	6.799665	1
17.325935	16.696627	0
7.385622	6.794396	1
9.712179	8.609980	1
15.201477	15.436369	0
1.358564	0.163965	2
7.779802	9.195973	1
16.957737	17.330253	0
14.719064	16.200710	0
16.286810	16.748163	0
9.152133	8.326508	1
7.564807	7.796567	1
15.528843	15.801776	0
6.508073	5.925577	1
14.527784	12.702850	0
0.253619	2.359244	2
8.921751	7.888143	1
-1.679570	-2.226300	2
-0.969450	-1.744787	2
16.332617	15.674006	0
15.660125	14.114975	0
18.260792	18.139078	0
15.736074	13.654172	0
7.838593	7.804903	1
-0.092790	0.435332	2
0.300227	-1.140679	2
7.989887	7.207838	1
-0.066577	-1.186759	2
7.167284	6.937714	1
-0.574140	0.080334	2
0.284320	1.693907	2
0.589128	0.203615	2
7.193142	7.732257	1
15.513840	13.743300	0
16.722972	16.734399	0
8.053272	7.991040	1
7.836509	7.846582	1
16.868452	17.375675	0
8.917437	8.546857	1
10.057093	11.679463	1
6.775134	7.308149	1
16.596595	17.381544	0
8.320354	7.967944	1
15.980956	14.961026	0
7.529890	6.541771	1
8.450614	6.782267	1
7.570051	7.133042	1
15.731016	13.732149	0
9.041914	7.290338	1
7.522123	8.747931	1
15.680552	16.792129	0
16.562299	16.868528	0
16.658868	15.540005	0
18.461957	19.739558	0
17.105930	17.831272	0
-0.157242	-0.360875	2
17.369964	17.678167	0
7.468978	7.706260	1
8.363395	9.011957	1
15.155655	16.130374	0
16.462107	17.207233	0
8.361276	7.083379	1
15.690946	14.546529	0
7.868518	8.313777	1
0.101962	0.001300	2
7.538700	7.311756	1
15.451635	13.412869	0
15.384886	16.015770	0
0.131420	-0.044643	2
16.981964	17.638340	0
1.102955	1.603933	2
9.249746	9.394185	1
7.294052	7.091188	1
17.030376	16.941808	0
14.302026	15.497129	0
15.197641	14.767004	0
15.802164	14.445465	0
-0.249387	-1.932817	2
0.461414	-0.901608	2
1.072485	1.500284	2
16.102040	16.569575	0
1.450930	3.323534	2
9.109656	8.254312	1
15.631844	16.065085	0
16.836137	17.188011	0
8.745792	9.533195	1
16.052836	16.691711	0
-0.334117	0.197313	2
16.092079	16.506671	0
5.838153	7.272915	1
0.052289	-0.130232	2
0.117745	1.157912	2
7.977413	6.414181	1
7.693166	8.073090	1
6.615342	5.812723	1
-0.266303	-0.818469	2
16.413800	15.868307	0
16.236795	16.787238	0
16.852500	16.565427	0
15.866759	15.934719	0
9.008451	9.251285	1
14.746106	14.166712	0
8.822254	8.754504	1
17.356173	18.814061	0
-0.502104	0.814663	2
7.683347	5.967060	1
7.156567	7.966058	1
15.196532	15.220900	0
0.312628	-0.391888	2
-0.519791	-1.663968	2
16.971208	16.976162	0
-0.379579	2.974758	2
8.341893	9.406193	1
-0.796507	-1.616758	2
16.662429	16.441484	0
16.611568	19.463381	0
16.655127	16.473182	0
9.465737	10.196163	1
16.309432	16.440128	0
7.336374	8.658079	1
0.390580	0.660775	2
14.994410	15.864195	0
0.171801	0.402768	2
6.767971	6.477074	1
16.431811	17.347892	0
9.553267	7.627981	1
9.030409	7.662402	1
14.246355	14.325023	0
-1.416100	-2.468862	2
7.896989	6.276567	1
-1.046582	-1.796823	2
15.805990	15.252292	0
7.650025	6.681458	1
7.083348	7.969866	1
0.090541	-0.124941	2
15.724742	16.584275	0
-0.315494	0.296482	2
17.428461	16.789703	0
7.149119	7.193185	1
0.841318	0.306734	2
-0.103318	-0.050975	2
15.100056	16.366552	0
0.776440	0.619205	2
-1.065128	0.616372	2
13.909587	14.795137	0
16.374634	17.898173	0
17.246867	18.122559	0
0.842403	0.387471	2
1.174933	-0.876208	2
16.442587	17.206473	0
7.687142	7.999070	1
-0.523718	1.290668	2
8.542673	7.176166	1
7.528252	6.112111	1
16.610444	16.812779	0
-0.064192	-0.969198	2
0.217523	1.295869	2
0.027780	-3.164091	2
6.874677	6.456311	1
15.516738	16.202842	0
18.055903	15.893411	0
16.593040	17.640909	0
7.968528	6.195166	1
8.170290	5.939029	1
0.132639	1.488562	2
8.233284	7.669902	1
17.483038	18.663627	0
16.964320	16.800613	0
6.129780	5.031675	1
7.875592	7.614445	1
7.883388	7.894755	1
9.871927	9.197415	1
7.476409	7.551188	1
15.423825	14.557213	0
14.213929	12.541516	0
-0.532218	-1.132962	2
0.051980	0.757136	2
-1.227858	-0.012704	2
8.513107	9.415102	1
7.500609	6.892155	1
9.401472	9.595831	1
9.132043	9.050529	1
6.547691	5.240137	1
9.968128	7.921059	1
-1.376250	-1.701496	2
16.575573	16.241877	0
6.951497	6.570505	1
8.410923	7.408265	1
0.501723	-1.034863	2
0.408425	0.042888	2
-0.621053	-1.805645	2
7.764409	5.657797	1
0.252152	0.976998	2
0.049477	1.137599	2
16.679246	18.209037	0
